INCL,LNG,MS,MS_subtype,r_overview,item,gloss,function_classes,clacomb_sem,notes,cxn_related,piv_sens,pro_null,mainCla_pro,cpxPreds,locii,source,examples
sample,MPA,nfin,converb,[V]:eyemenge 'HOPE',:eyemenge,HOPE,t_result_purp,past intentional,desid (insub),,,,,,,Wilkins1989_238,"""5-42"", ""5-43"""
sample,MPA,int_disc_misc,mood,[V:SBSQNT_V]:eye 'PERMISS',:eye,PERMISS,cond,,deontic,,,,,,,Wilkins1989_239,"""5-44"""
sample,MPA,nfin,converb,[V]:tyenhenge 'SBSQNT',:tyenhenge,SBSQNT,t_result_purp,,"set expression ""goodbye"" (insub)",,,,,,,Wilkins1989_239-240,"""5-44"", ""5-45"""
sample,MPA,nfin,converb,[V]:ketye(-nge) 'AVER(-ABL)',:ketye(-nge),AVER(-ABL),appreh,"avert, incase",neg-imper (EL: insub),,,,,,,Wilkins1989_240-242,"""5-46"":""5-49"""
sample,MPA,cjxPbo,"external, converb, post-infl",[V:NMZ]-l-ureke 'LOC-during',-l-ureke,LOC-during,t_simult_circ,,,,,,,,,Wilkins1989_330-331,"""7-60"", ""7-61"""
sample,MPA,cjxCla,"fluid, bound, free, external",[X/V:INFL]-warte 'SINCE',-warte,SINCE,t_prior_cause,,,,,,,,,Wilkins1989_348-349,"""8-3"""
sample,MPA,int_disc_misc,mood,(a)peke 'maybe',(a)peke,maybe,"disjunct, cond",,mod-epist,,,,,,,Wilkins1989_361-362,"""37"", ""5-35"", ""8-36"""
sample,MPA,int_disc_misc,,kele 'O.K.',kele,O.K.,t_result_purp,,,,,,,,,Wilkins1989_365-366,
sample,MPA,int_disc_misc,,wale 'well',wale,well,t_result_purp,,,,,,,,,Wilkins1989_366,
sample,MPA,int_disc_misc,timeAdverbial,imerte 'then',imerte,then,t_result_purp,,,,,,,,,Wilkins1989_366-367,
sample,MPA,int_disc_misc,timeAdverbial,anteme 'now',anteme,now,t_result_purp,,,,,,,,,Wilkins1989_367,
sample,MPA,cjxCla,right-edge,ante/ane 'and',ante/ane,and,addit,,,,,,,,,Wilkins1989_368-369,
sample,MPA,int_disc_misc,,kenhe 'BUT',kenhe,BUT,contr_advers,,,,,,,,,Wilkins1989_372-373,
sample,MPA,cjxPbo,"external, converb, post-infl",[V:NMZ|V:INFL]-ke 'DAT',-ke,DAT,"t_result_purp, complement",jussive/speech complements,,,,,,,,Wilkins1989_373,"""4-41"", ""8-52"""
sample,MPA,cjxCla,free,perre 'THOUGH',perre,THOUGH,concess,,,,,,,,,Wilkins1989_373,"""8-23b"", ""8-52a"":""8-52b"""
sample,MPA,cjxCla,right-edge,athathe 'before' [+V:AVER] ,athathe,before,appreh,,,[+V:AVER],,,,,,Wilkins1989_373-374,"""8.53a"":""8.53c"""
sample,MPA,int_disc_misc,N-marking,[N]-itanye 'DESPITE',-itanye,DESPITE,concess,,,,,,,,,Wilkins1989_388-390,
sample,MPA,cjxCla,"fluid, bound, external",['know'/'see'/'tell'_X/N/V:INFL]-rle 'REL',-rle,REL,complement,,?,,,,,,,Wilkins1989_452-453,
sample,MPA,cjxPbo,external,[V(:INFL)]-rlenge/-rleke 'DS',-rlenge/-rleke,DS,"complement, t_simult_circ, t_prior_cause",,<REL+DAT/ABL,,DS,,,,,Wilkins1989_458-487,
sample,MPA,cjxPbo,external,[V:INFL]-le 'SS',-le,SS,"t_simult_circ, t_prior_cause, t_result_purp",,<LOC/ERG,,SS,,,,,Wilkins1989_458-487,
sample,MPA,nfin,converb,[V]:me.le 'MANNER/SERIAL',:me.le,MANNER/SERIAL,"compar_manner, t_result_purp",,,,SS,,,,,Wilkins1989_474-476,"""11-24"":""11-29"", ""11-30"":""11-31"""
sample,DJM,cjxPbo,"external, converb, post-infl",[V:4th]-ngur 'LOC' [+O-OBL],-ngur[2],LOC,compar_manner,,,[+O-OBL],,,,,,Wilkinson1991_132-133_637-638,
sample,DJM,cjxPbo,"external, converb, post-infl",[perc_V:4th]-lil 'ALL',-lil,ALL,complement,,,[perc_,"SS, A=S', no DS",,,,,Wilkinson1991_132-133_639,
sample,DJM,cjxCla,left-edge,bili 'because',bili/linygu/linggu,because,t_prior_cause,,"completive, same, similar, iterative, durative, always",,,,,,,Wilkinson1991_293-296_367-368_668-669,"""949"":""952"""
sample,DJM,int_disc_misc,,ga 'and',ga,and,addit,,,,,,,,,Wilkinson1991_347-352_667-668,"""918"", ""947"""
sample,DJM,int_disc_misc,"aspect, mood",nguli 'HAB/HYP' [+FUT] [+V:1st|2nd|4th],nguli,HAB/HYP,cond,,"aspect-habitual, mod-hypo",[+FUT] [+V:1st/2nd/4th],,,,,,Wilkinson1991_351-353_667-668,"""229"":""235"", ""245"", ""918"", ""947"", ""976"", ""1013"", ""1022"""
sample,DJM,cjxPbo,"external, converb, post-infl",[V:4th]-wuy/puy 'ASS',-wuy/-puy,ASS,reference,,nominalisation,,,,,,,Wilkinson1991_464-475,"""288"", ""485"":""516"""
sample,DJM,cjxPbo,"external, converb, post-infl","[V:4th]-y 'ERG' [+S-OBL, +O-ERG]",-y,ERG,"compar_manner, t_prior_cause",,,"[+S-OBL, +O-ERG]",,,,,,Wilkinson1991_634-635,
sample,DJM,cjxPbo,"external, converb, post-infl",[V:4th]-ngur 'ABL' [+O-OBL],-ngur[1],ABL,t_prior_cause,,,[+O-OBL],,,,,,Wilkinson1991_636,
sample,DJM,cjxPbo,"external, converb, post-infl",[V:4th]-lil 'ALL',-lil,ALL,t_result_purp,,,,,,,,,Wilkinson1991_639,
sample,DJM,cjxPbo,"external, converb, post-infl",[V:4th]-wurr/kurr 'PERL',-wurr/kurr,PERL,"t_simult_circ, compar_manner",,,,,,,,,Wilkinson1991_640-641,
sample,DJM,cjxPbo,"external, converb, post-infl",[desid/cog/info/'say'_V:4th]-w 'DAT',-w,DAT,complement,,,[desid/cog/info/'say'_,,,,,,Wilkinson1991_642-647,
sample,DJM,cjxPbo,"external, converb, post-infl",[V:4th]-w 'DAT',-w,DAT,t_result_purp,,,,,,,,,Wilkinson1991_647-651,
sample,DJM,cjxCla,left-edge,ngunhi 'SUB',ngunhi,SUB,"reference, complement, t_simult_circ, cond",,,,,,,,,Wilkinson1991_656-659,"""912"":""919"", ""925"""
sample,DJM,cjxCla,left-edge,(interrogatives/indefinites),(interrogatives/indefinites),(interrogatives/indefinites),reference,,,,,,,,,Wilkinson1991_659-661_661-666,"""920"":""925"", ""926"":""946"""
sample,DJM,cjxCla,left-edge,[utter/cog/desid_](interrogatives/indefinites),(interrogatives/indefinites),(interrogatives/indefinites),complement,,,,,,,,,Wilkinson1991_661-666,"""926"":""946"""
sample,DJM,cjxCla,left-edge,marr(ga) 'so that',marr(ga),so that,t_result_purp,,,,,,,,,Wilkinson1991_668,"""948"", ""267"", ""237"", ""288"", ""610"", ""983"""
sample,DJM,cjxCla,left-edge,baay(nha) 'until/once',baay(nha),until/once,"t_simult_circ, t_result_purp",endpoint,,,,,,,,Wilkinson1991_669-670,"""953"":""955"""
sample,DJM,cjxCla,left-edge,baay(nha) [+IRR/HAB] 'until/once',baay(nha),until/once,appreh,,,[+IRR/HAB],,,,,,Wilkinson1991_670-671,"""956"", ""957"""
sample,DJM,int_disc_misc,,yurr 'but/AND',yurr,but/AND,"addit, contr_advers",,,,,,,,,Wilkinson1991_672,"""960"":""962"""
sample,DJM,int_disc_misc,timeAdverbial,yurr(nha) 'and.then',yurr(nha),and.then,t_result_purp,,,,,,,,,Wilkinson1991_672-674,"""963"":""969"""
sample,DJM,cjxCla,right-edge,warray 'indeed',warray,indeed,"contr_advers, concess",,,,,,,,,Wilkinson1991_687-688,"""1009"":""1011"""
sample,DJM,cjxCla,left-edge,yurr 'AND' [_warray 'indeed'],yurr,AND,concess,,,,,,,,,Wilkinson1991_688,"""1011"""
sample,DJM,int_disc_misc,mood,mak 'perhaps/maybe',mak,perhaps/maybe,disjunct,,mod-epist,,,,,,,Wilkinson1991_688-689_692-693,"""1013"":""1017"", ""1029"""
sample,DJM,int_disc_misc,timeAdverbial,bala 'then',bala,then,t_result_purp,,,,,,,,,Wilkinson1991_692,"""1027"", ""1028"""
sample,DJM,cjxCla,left-edge,mak [+DEM] 'perhaps/maybe',mak,perhaps/maybe,disjunct,,mod-epist,[+DEM],,,,,,Wilkinson1991_693,"""1030"":""1031"""
sample,DJM,cjxCla,left-edge,wo 'or',wo,or,disjunct,,< Eng ?,,,,,,,Wilkinson1991_694,"""1032"":""1034"""
sample,DJM,cjxCla,left-edge,ngany(dja) 'actually',ngany(dja),actually,contr_advers,,,,,,,,,Wilkinson1991_694-696,"""1035"":""1038"""
sample,DJM,cjxCla,left-edge,nhakun 'like/as if',nhakun,like/as if,compar_manner,,,,,,,,,Wilkinson1991_714-715,"""1106"""
sample,DJM,int_disc_misc,timeAdverbial,[X]-NHa 'SEQ',-NHa,SEQ,t_result_purp,,,,,,,,,Wilkinson1991_92-93,
sample,WAG,int_disc_misc,infoStructure,[X]-di 'contrastive.topic',-di,contrastive.topic,contr_advers,,,,,,,,,Wilson1999_16,"[W1999]""15"""
sample,WAG,int_disc_misc,,[X]-nyamu 'also',-nyamu,also,addit,,,,,,,,,Wilson1999_16,"[W1999]""16"""
sample,WAG,nfin,sV-RECO,[sV]-ma 'UNM/NPFV',-ma,ASP/UNM/NPFV,"t_simult_circ, compar_manner",,,,,yes,,,,Wilson2006_66-68,"[W2006]""142"", ""148"":""150"""
sample,WAP,indepCla,,"AUX(-SUBJ/OBJ/DAT), V:INFL",,,,,,,,,clitic,yes,,,
sample,ARW,indepCla,,V(...)-TNS,,,,,,,,,,no,,,
sample,BGB,indepCla,,"(X), V-INFL",,,,,,,,,,no,,,
sample,BKW,indepCla,,SUBJ+OBJ-V-TAM,,,,,,,,,head,no,,,
sample,BLN,indepCla,,"X-PRO, V-TMA, (sV(-CASE))",,,,,,,,,clitic,yes,,,
sample,BTJ,indepCla,,"sV(-CASE), PRO+MOD-(...-)V(-...ASP...)",,,,,,,,,aux,yes,,,
sample,DAL,indepCla,,MOD+OBJ+SUBJ-V-TAM,,,,,,,,,head,marginal,,,
sample,DAL,indepCla,,OBJ+SUBJ-REAL-V-TAM,,,,,,,,,head,marginal,,,
sample,DHG,indepCla,,V-TAM,,,,,,,,,,no,,,
sample,DIY,indepCla,[Diyeri],"V-NFIN, AUX-INFL",,,,,,,,,,yes,,,
sample,DIY,indepCla,[Diyeri],"V(...)-INFL, (AUX)",,,,,,,,,,yes,,,
sample,DIY,indepCla,[Thirrari],"V(...)-PTCP-INFL, (AUX)",,,,,,,,,,yes,,,
sample,DJM,indepCla,,(PART)_V-INFL,,,,,,,,,,no,,,
sample,DJN,indepCla,,PRO_V-INFL(_AUX-INFL),,,,,,,,,,marginal,,,
sample,DUU,indepCla,,V(-DERIV)-INFL(...),,,,,,,,,,no,,,
sample,DYB,indepCla,,V(-...)-TNS,,,,,,,,,,no,,,
sample,EMM,indepCla,,(sV-)PRO+AUX:STAT(-...)(-sV)(-...PROPOS),,,,,,,,,aux,yes,,,
sample,GAA,indepCla,,V,,,"mod-imper, pos",,,,,,head,marginal,,,
sample,GAA,indepCla,,PRO+DIR+TM-{sV+AUX/V}-INFL,,,mod-indic,,simple/compound,,,,head,marginal,,,
sample,GAA,indepCla,,"PRO+DIR+TM-AUX-INFL, sV",,,mod-indic,,phrasal verb,,,,head,marginal,,,
sample,GGL,indepCla,,"X-PRO+TRVY+TM, V:INFL",,,,,,,,,clitic,no,,,
sample,GND,indepCla,,sV-(ASP-)(MOOD-)V+PRO+TNS(-MODE),,,,,,,,,head,similar,,,
sample,GUB,indepCla,,V-INFL,,,,,,,,,,no,,,
sample,GUG,indepCla,,PRO+TRVY+MOOD-(...-)V(-...)-TNS/STATUS(...),,,,,,,,,head,no,,,
sample,GWA,indepCla,,"V(-STEM.AFF)(-WORD.AFF), X-TA, (PRO)",,,,,,,,,"clitic, but",no,,,
sample,IWA,indepCla,,PRO+STAT(+DIRECT)-V-INFL,,,,,,,,,head,marginal,,,
sample,JAR,indepCla,,"X-PRO, (V:VBD/sV), V:INFL",,,,,,,,,aux,yes,,,
sample,JLU,indepCla,complex verb,,,,,,,,,,aux,yes,,,
sample,JNG,indepCla,complex verb,sV_V:INFL(_sV),,,mod-indic,,,,,,aux,yes,,,
sample,KAM,indepCla,,sV(-PROM),,,mod-imper,,,,,,aux,yes,,,
sample,KAM,indepCla,,NEG_NF-sV-PRIV-AUX(...),,,"mod-imper, neg",,,,,,aux,yes,,,
sample,KAM,indepCla,,sV(:IPFV)-(...-)AUX+PRO+TAM(-...),,,,,,,,,aux,yes,,,
sample,KKT,indepCla,,V(-...)-INFL,,,,,,,,,,no,,,
sample,KRL,indepCla,,"S_V(-TR), (TAM)",,,,,,,,,,no,,,
sample,KTH,indepCla,,V(-...)-INFL,,,,,,,,,,yes,,,
sample,KYD,indepCla,,V(-...)-INFL,,,,,,,,,,no,,,
sample,KYJ,indepCla,,V(+COJG):INFL,,,,,,,,,,no,,,
sample,LML,indepCla,,PRO+MOD-V-TAM(-...),,,,,,,,,aux,no,,,
sample,MAK,indepCla,,(sV_)PRO:AUX:TAM,,,,,,,,,aux,yes,,,
sample,MAR,indepCla,,(sV_)PRO-V-TAM,,,,,,,,,head,yes,,,
sample,MAW,indepCla,,PRO.TNS-V-TAM,,,,,,,,,head,marginal,,,
sample,MAY,indepCla,,V-INFL,,,,,,,,,,no,,,
sample,MIY,indepCla,,,,,,,,,,,aux,yes,,,
sample,MPA,indepCla,,V-TAM,,,,,,,,,,no,,,
sample,MRW,indepCla,,(sV_)PRO-V-TAM,,,,,,,,,aux,yes,,,
sample,MTH,indepCla,,V-INFL,,,,,,,,,,no,,,
sample,MUP,indepCla,,CLASS+SUJ+TAM1-(V)(-TAM2),,,,,,,,,aux,yes,,,
sample,MUW,indepCla,,V(:DERIV)(-REALIS)(-VOI)(-T+A/M)(-REAL)(-PRO)(-…),,,,,,,,,"clitic, but",no,,,
sample,MYI,indepCla,,(sV)_PRO-V-TAM,,,,,,,,,head,yes,,,
sample,NDJ,indepCla,,PRO(+IMPER)-(STAT-)(AVS-)(...)V-TAM(...),,,,,,,,,head,no,,,
sample,NGG,indepCla,,V,,,"mod-imper, pos",,,,,,aux,yes,,,
sample,NGG,indepCla,,PRO+AUX+TAM-V(-TNS)(-PRO+AUX+TAM),,,,,,,,,aux,yes,,,
sample,NGI,indepCla,,"X-PRO, V(:ANTIPASS)-INFL",,,,,,,,,clitic,no,,,
sample,NGM,indepCla,,V(...):INFL(...),,,,,,,,,,no,,,
sample,NGY,indepCla,,"X-PRO, V(…)-TMA",,,,,,,,,clitic,no,,,
sample,NHD,indepCla,,"(X-SUBJ), V(:DERIV)-TAM-OBJ/OBL(-COLL)",,,,,,,,,"clitic, but",no,,,
sample,NYL,indepCla,,"(sV), NOM(-TNS/MOOD)(...)(-CJG)(-TNS)(...)-V(-TNS/ASP)(...)(-ACC/OBL)",,,,,,,,,head,yes,,,
sample,NYM,indepCla,,V:INFL-PRO,,,,,,,,,clitic,no,,,
sample,PAK,indepCla,,"V(:INFL), X-PRO",,,,,,,,,clitic,no,,,
sample,SOC,indepCla,,V-INFL-PRO,,,,,,,,,clitic,no,,,
sample,TIW,indepCla,,(sV)_PRO:TNS-(...)-V,,,,,,,,,head,marginal,,,
sample,UNG,indepCla,,(sV-INFL)_OBJ+SUBJ-(FUT/IRR-)(…)V(…)-T/M(…)(-CONT)(…)(-IOBJ),,,,,,,,,aux,yes,,,
sample,UPU,indepCla,,"V:INFL, X-PRO",,,,,,,,,clitic,no,,,
sample,URI,indepCla,,"V:INFL, ?PRO",,,,,,,,,,no,,,
sample,WAG,indepCla,,"PRO+TAM-V-INFL(-…), (sV-PTCP)",,,,,,,,,aux,yes,,,
sample,WAI,indepCla,,V-INFL,,,,,,,,,,no,,,
sample,WAO,indepCla,,V-INFL,,,,,,,,,,no,,,
sample,WAY,indepCla,,PRO-(...)-V(-AUX)(-...)-TAM(-...),,,,,,,,,head,no,,,
sample,WBY,indepCla,,(sV(-INFL))_PRO-TAM,,,,,,,,,aux,yes,,,
sample,WGA,indepCla,,X-PRO_V-INFL,,,,,,,,,clitic,no,,,
sample,WIR,indepCla,,V(-ASP*)(-VOI)-TM,,,,,,,,,,no,,,
sample,WKJ,indepCla,,"X-PRO, V:INFL",,,,,,,,,clitic,no,,,
sample,WMU,indepCla,,"X-PRO/..., V:INFL(-PRO)",,,,,,,,,clitic,yes,,,
sample,WOA,indepCla,,,,,,,,,,,aux,yes,,,
sample,WRD,indepCla,,"sV-ASP, PRO(+IRR)-V-INFL",,,,,,,,,aux,yes,,,
sample,WTS,indepCla,,"X, V-INFIN(-NEG)-PRED",,,,,,,,,,no,,,
sample,WTS,indepCla,,"X, V-TAM",,,,,,,,,,no,,,
sample,YAW,indepCla,,sV-INFL_SBJ+IRR/N/FUT-...-V(-RR)(-I/PFV),,,,,,,,,aux,yes,,,
sample,YGB,indepCla,,V:INFL*,,,,,,,,,,no,,,
sample,YNY,indepCla,,V(-COJG)(+DERIV)-COJG:INFL,,,,,,,,,,no,,,
sample,YTJ,indepCla,,V(...)-TAM,,,,,,,,,,no,,,
sample,YWA,indepCla,,PRO-V-IMPER,,,mod-imper,,,,,,clitic,no,,,
sample,YWA,indepCla,,(ASP-)PRO-(RR-)V(-TAM),,,,,,,,,clitic,no,,,
sample,YWG,indepCla,,V(-...)-INFL,,,,,,,,,,no,,,
